Committee symbol,ballot id,settlement name,settlement ID,Ballot num,concentrate,Judge,BZB,Voters,Rejected,Accepted,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
5,1574,an artist,1108,1.0,1,0,367,231,0,231,5,4,0,0,0,0,8,0,0,0,0,0,0,0,1,31,135,0,0,0,0,0,41,0,0,0,0,0,0,6
10,4503,courage,680,1.0,1,0,512,388,0,388,56,0,1,0,0,0,4,0,0,0,0,0,0,0,0,6,57,0,0,0,0,0,258,0,0,0,0,0,0,6
18,9354,horizons,31,1.0,4,0,381,225,1,224,10,0,5,0,0,0,11,0,0,0,0,0,0,0,0,3,139,0,0,0,0,0,9,0,0,0,0,0,0,47
18,9355,horizons,31,2.0,1,0,645,363,3,360,9,23,0,1,0,0,9,0,0,0,0,0,0,0,0,14,186,0,0,0,3,0,29,0,0,0,0,0,0,86
18,9356,horizons,31,3.0,6,0,492,316,2,314,9,12,1,0,0,0,21,0,0,0,0,0,0,0,0,8,181,1,0,0,5,0,26,0,0,0,0,0,0,50
18,9357,horizons,31,4.0,2,0,533,371,1,370,17,12,0,0,0,0,17,0,0,0,0,0,0,0,0,26,165,1,0,0,4,0,42,0,0,1,0,0,0,85
18,9358,horizons,31,5.0,7,0,476,228,4,224,6,6,0,0,0,0,10,0,0,0,0,0,0,0,0,45,103,1,0,0,1,0,20,0,0,0,0,0,0,32
18,9359,horizons,31,6.1,11,0,561,337,1,336,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,33,195,0,0,0,2,0,33,0,0,0,0,0,0,52
18,9360,horizons,31,6.2,11,0,561,325,2,323,3,12,0,0,0,0,25,0,0,0,0,0,0,0,0,33,164,1,0,0,5,0,28,1,0,0,0,0,0,51
18,9361,horizons,31,6.3,11,0,559,320,4,316,6,8,1,1,0,0,11,0,0,0,0,0,0,0,0,51,169,0,0,0,1,0,32,0,1,0,0,0,1,34
18,9362,horizons,31,7.0,1,0,645,326,3,323,4,6,0,0,0,0,12,0,0,0,0,0,0,0,0,48,170,0,0,0,7,0,15,0,0,0,0,0,0,61
18,9363,horizons,31,9.0,2,0,637,334,2,332,11,4,3,0,0,0,15,0,0,1,0,0,0,0,0,22,199,0,0,0,2,0,42,0,0,0,0,0,0,33
18,9364,horizons,31,10.0,16,0,606,467,3,464,0,111,0,0,0,0,2,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,4,0,0,0,0,0,0,277
18,9365,horizons,31,11.0,3,0,544,450,5,445,1,196,0,0,0,0,3,0,1,0,0,0,0,0,0,4,45,0,0,0,0,0,2,0,0,0,0,0,0,193
18,9366,horizons,31,12.0,3,0,739,599,0,599,0,237,0,1,0,0,2,0,0,0,0,0,0,0,0,8,45,0,1,0,1,0,4,0,0,0,0,0,0,300
18,9367,horizons,31,13.0,12,0,509,386,5,381,6,74,0,0,0,0,16,0,0,0,0,0,0,0,0,4,168,0,0,0,4,0,23,0,0,0,0,0,0,86
18,9368,horizons,31,14.0,8,0,565,486,3,483,2,305,0,0,0,0,4,0,0,0,0,0,0,0,0,3,43,0,0,0,3,0,3,0,0,0,0,0,0,120
18,9369,horizons,31,15.0,8,0,533,397,1,396,2,125,0,0,0,0,0,0,0,0,0,0,0,0,0,26,82,0,0,0,0,0,8,0,0,0,0,0,0,153
18,9370,horizons,31,16.0,17,0,683,330,7,323,8,3,1,0,0,0,12,0,0,0,0,0,0,0,1,98,150,0,0,0,1,0,24,0,0,0,0,0,0,25
18,9371,horizons,31,17.0,15,0,773,494,3,491,8,2,0,0,0,0,32,0,0,0,0,0,0,0,0,28,310,0,0,0,2,0,30,0,0,0,0,0,0,79
18,9372,horizons,31,20.0,18,0,723,651,7,644,4,320,0,0,0,0,20,0,0,0,0,0,0,0,0,2,61,0,0,0,7,0,5,0,0,0,0,0,0,225
18,9373,horizons,31,22.1,9,0,641,441,3,438,16,20,0,0,0,0,17,0,0,0,0,0,0,0,0,17,242,0,0,0,3,0,42,0,0,0,0,0,0,81
18,9374,horizons,31,22.2,9,0,641,428,3,425,16,11,0,1,0,0,23,0,0,0,0,0,0,0,0,30,241,0,0,0,2,0,46,0,0,0,0,0,0,55
18,9375,horizons,31,22.3,9,0,641,441,2,439,4,16,0,1,0,0,20,0,2,0,0,0,0,0,0,29,222,0,0,0,4,0,45,0,0,0,0,0,0,96
18,9376,horizons,31,22.4,9,0,641,415,1,414,11,35,1,0,0,0,25,0,0,0,1,2,0,0,0,66,182,0,0,0,3,0,36,0,0,0,0,0,0,52
18,9377,horizons,31,23.0,10,0,707,443,4,439,7,6,0,0,0,0,20,0,0,0,0,0,0,0,0,64,220,0,0,0,2,0,68,0,0,0,0,0,0,52
18,9378,horizons,31,25.1,13,0,554,352,4,348,14,6,2,0,0,0,13,0,0,0,0,0,0,0,1,37,197,0,0,0,3,0,24,0,0,0,0,0,0,51
18,9379,horizons,31,25.2,13,0,554,330,0,330,8,6,0,0,0,0,19,0,0,0,0,0,0,0,0,48,186,0,0,0,1,0,25,0,0,0,0,0,0,37
18,9380,horizons,31,25.3,13,0,554,343,4,339,8,7,1,0,0,0,13,0,0,0,0,0,1,0,0,76,151,0,0,0,0,0,45,0,0,0,0,0,1,36
18,9381,horizons,31,26.0,1,0,534,299,2,297,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,43,137,1,0,0,3,0,18,0,0,0,0,0,0,78
18,9382,horizons,31,28.0,16,0,752,524,3,521,5,125,0,1,0,0,3,0,0,0,0,0,0,0,0,19,113,0,0,0,3,0,16,0,0,0,0,0,0,236
18,9383,horizons,31,30.0,12,0,586,471,4,467,2,143,0,0,0,0,21,0,0,0,0,0,0,0,0,5,114,0,0,0,8,0,30,0,0,0,0,0,0,144
18,9384,horizons,31,32.0,10,0,511,350,4,346,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,50,185,0,0,0,0,0,41,0,0,1,0,0,2,49
18,9385,horizons,31,33.0,3,0,502,420,5,415,2,228,1,0,0,0,1,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0,3,0,0,0,0,0,0,144
18,9386,horizons,31,34.0,17,0,680,444,1,443,9,1,0,0,0,0,39,0,0,0,0,0,0,0,0,29,259,0,0,0,2,0,32,0,0,0,0,0,0,72
18,9387,horizons,31,35.0,14,0,729,470,4,466,11,10,0,0,0,0,15,0,0,0,0,0,0,0,0,79,261,0,0,0,0,0,50,0,0,1,0,0,0,39
18,9388,horizons,31,36.0,15,0,673,510,2,508,8,14,2,0,0,0,52,3,0,0,0,0,0,0,0,26,286,0,0,0,1,0,59,0,0,0,0,0,0,57
18,9389,horizons,31,37.0,15,0,745,569,6,563,4,106,0,1,0,0,33,0,1,0,0,0,0,0,0,24,224,0,0,0,7,0,53,0,0,0,0,0,0,110
3,1120,Tales of the Hasidim,1294,1.0,1,0,281,184,0,184,2,83,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31,0,0,0,6,0,1,0,0,0,0,0,0,58
17,9116,candle light,67,1.0,1,0,616,469,0,469,112,0,3,2,0,0,5,0,0,0,0,0,0,0,0,11,32,0,1,0,0,0,302,0,0,0,0,0,0,1
16,8391,Or Yehuda,2400,1.0,7,0,472,278,2,276,7,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,196,0,0,0,3,0,21,0,0,0,0,0,0,42
16,8392,Or Yehuda,2400,2.0,7,0,652,465,3,462,2,4,0,0,0,0,5,0,0,0,0,0,0,0,0,8,294,1,0,0,6,0,39,0,1,1,0,0,0,101
16,8393,Or Yehuda,2400,3.0,5,0,575,376,7,369,7,5,1,0,0,0,8,0,0,0,0,0,0,0,0,8,187,0,0,0,0,0,42,0,0,0,0,0,0,111
16,8394,Or Yehuda,2400,4.0,7,0,534,337,5,332,1,1,1,0,0,0,5,0,0,0,0,0,0,1,0,2,213,1,0,0,3,0,27,0,2,0,0,0,0,75
16,8395,Or Yehuda,2400,6.0,57,0,458,290,7,283,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,167,0,0,0,2,0,18,0,0,0,0,0,0,79
16,8396,Or Yehuda,2400,12.0,10,0,524,388,3,385,9,3,0,0,0,0,11,0,0,0,0,0,0,0,0,9,212,0,0,0,2,0,35,0,0,0,0,0,0,104
16,8397,Or Yehuda,2400,13.0,58,0,511,328,6,322,7,1,0,0,0,0,10,0,0,0,0,0,0,0,1,1,213,0,0,0,1,0,18,0,0,0,0,1,0,69
16,8398,Or Yehuda,2400,16.0,55,0,554,379,3,376,6,3,0,0,0,0,10,0,0,0,0,0,0,1,0,13,225,0,0,0,2,0,58,0,0,0,0,0,1,57
16,8399,Or Yehuda,2400,17.0,5,0,617,368,5,363,10,5,0,0,0,0,6,0,0,1,0,0,0,0,0,13,224,0,0,0,0,0,32,0,0,0,0,0,0,72
16,8400,Or Yehuda,2400,18.1,2,0,683,425,5,420,8,2,0,0,0,0,12,0,0,0,0,0,0,0,0,7,251,0,0,0,2,0,27,0,0,0,0,1,0,110
16,8401,Or Yehuda,2400,18.2,2,0,683,459,7,452,10,11,0,1,0,0,9,0,0,0,0,0,0,0,0,9,259,1,0,0,2,0,26,0,0,0,0,0,0,124
16,8402,Or Yehuda,2400,18.3,2,0,682,467,9,458,7,11,0,0,0,0,6,0,0,0,0,0,0,0,0,6,292,0,0,0,1,0,41,0,0,0,0,0,0,94
16,8403,Or Yehuda,2400,20.0,3,0,489,307,0,307,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,173,0,0,0,1,0,17,0,0,0,0,0,0,107
16,8404,Or Yehuda,2400,22.0,54,0,613,409,5,404,19,4,0,0,0,0,14,0,0,0,0,0,0,0,0,4,191,0,0,0,3,0,89,0,0,0,0,0,0,80
16,8405,Or Yehuda,2400,23.0,10,0,469,285,1,284,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,3,170,1,1,0,2,0,30,0,0,0,0,0,1,60
16,8406,Or Yehuda,2400,24.0,3,0,511,333,2,331,10,7,0,0,0,0,6,0,0,0,0,0,0,0,0,9,162,0,0,1,1,0,40,0,0,0,0,0,0,95
16,8407,Or Yehuda,2400,29.0,5,0,694,517,5,512,27,3,1,0,0,0,21,0,0,0,0,0,0,0,0,12,200,1,0,0,1,0,188,0,0,0,0,0,0,58
16,8408,Or Yehuda,2400,36.0,3,0,738,541,3,538,17,6,1,0,0,0,13,0,0,0,0,0,0,0,0,19,274,1,0,0,0,0,117,0,0,0,0,1,0,89
16,8409,Or Yehuda,2400,37.0,52,0,587,490,3,487,7,14,1,0,0,0,9,0,0,0,0,0,0,0,0,9,280,0,0,0,2,0,104,0,0,0,0,0,0,61
16,8410,Or Yehuda,2400,40.0,52,0,652,466,3,463,9,12,0,0,0,0,19,0,0,0,0,0,0,0,0,13,268,0,0,0,7,0,71,0,0,0,0,0,0,64
16,8411,Or Yehuda,2400,44.0,52,0,548,405,3,402,7,10,0,0,0,0,16,0,0,0,0,0,0,0,0,5,256,1,0,0,1,0,44,0,0,0,0,0,0,62
16,8412,Or Yehuda,2400,46.0,52,0,634,481,3,478,7,7,2,0,0,0,9,0,0,0,0,0,0,0,0,20,274,1,0,0,3,0,89,0,0,0,0,0,0,66
16,8413,Or Yehuda,2400,47.0,52,0,638,488,4,484,14,8,3,0,0,0,16,0,0,1,0,0,0,0,0,12,252,0,0,0,2,0,102,0,0,0,0,0,0,74
16,8414,Or Yehuda,2400,5.1,9,0,590,402,5,397,7,1,0,0,0,0,9,0,0,0,0,0,0,0,0,14,197,0,1,0,3,0,69,0,0,0,0,0,0,96
16,8415,Or Yehuda,2400,5.2,9,0,590,431,0,431,31,4,0,0,0,0,9,0,0,0,0,0,0,0,0,8,179,0,0,0,1,0,139,0,0,0,0,0,0,60
16,8416,Or Yehuda,2400,5.3,9,0,590,430,2,428,13,1,0,0,0,0,14,0,0,0,0,0,0,0,0,10,203,0,0,0,0,0,78,0,0,0,0,0,0,109
16,8417,Or Yehuda,2400,5.4,9,0,590,414,2,412,8,3,0,0,0,0,18,0,0,0,0,0,0,0,0,9,194,0,0,0,0,0,85,0,0,0,0,0,0,95
16,8418,Or Yehuda,2400,5.5,9,0,590,414,2,412,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,225,0,0,0,4,0,100,0,0,0,0,0,0,53
16,8419,Or Yehuda,2400,5.6,9,0,588,409,1,408,13,4,0,1,0,0,10,0,0,0,0,0,0,1,0,6,191,0,0,0,4,0,117,0,0,0,0,0,0,61
16,8420,Or Yehuda,2400,7.0,8,0,584,412,2,410,7,14,0,0,0,0,11,1,0,0,0,0,0,0,0,2,258,0,0,0,2,0,27,0,0,0,0,0,0,88
16,8421,Or Yehuda,2400,9.0,8,0,620,430,5,425,8,1,0,0,0,0,4,0,0,0,0,0,0,0,0,8,269,1,0,0,2,0,28,0,0,0,0,0,0,104
16,8422,Or Yehuda,2400,10.0,4,0,711,516,1,515,18,3,0,0,0,0,19,0,0,0,0,0,0,0,0,4,324,0,0,0,5,0,54,0,0,0,0,1,0,87
16,8423,Or Yehuda,2400,15.0,8,0,549,339,6,333,5,2,0,0,0,0,11,0,0,0,0,1,0,0,0,0,229,0,0,0,1,0,25,0,0,0,0,0,0,59
16,8424,Or Yehuda,2400,21.0,16,0,623,430,1,429,2,3,0,0,0,0,11,0,1,0,0,0,0,0,0,6,231,0,0,0,0,0,32,0,0,0,0,0,0,143
16,8425,Or Yehuda,2400,27.0,1,0,586,443,3,440,38,4,1,0,0,0,13,0,0,0,0,0,0,0,0,12,171,1,0,0,5,0,164,1,0,0,0,0,0,30
16,8426,Or Yehuda,2400,30.0,8,1,551,372,7,365,3,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,204,0,0,0,0,0,26,0,0,0,0,0,0,122
16,8427,Or Yehuda,2400,31.0,4,0,659,454,1,453,18,2,1,0,0,0,23,0,0,0,0,0,0,0,0,3,262,0,0,0,5,0,48,0,0,0,1,0,0,90
16,8428,Or Yehuda,2400,32.0,1,0,549,399,2,397,27,4,1,1,0,0,12,0,0,0,0,0,0,0,0,5,165,0,0,0,2,0,161,0,0,0,0,0,0,19
16,8429,Or Yehuda,2400,33.0,1,0,497,344,0,344,26,3,0,0,0,0,11,0,0,0,0,1,0,0,0,12,147,0,0,0,0,0,122,0,0,0,0,0,0,22
16,8430,Or Yehuda,2400,35.0,1,0,559,432,2,430,29,2,2,0,0,0,21,0,0,0,0,0,0,0,0,8,198,0,0,0,1,0,140,0,0,0,0,0,0,29
16,8431,Or Yehuda,2400,38.0,4,0,534,399,1,398,5,9,0,0,0,0,11,0,0,0,0,0,0,0,1,2,244,0,0,0,0,0,63,0,0,0,0,0,0,63
16,8432,Or Yehuda,2400,41.0,1,0,515,384,4,380,22,2,0,0,0,0,11,0,0,0,0,0,0,0,0,16,173,1,0,0,1,0,141,0,0,0,0,0,0,13
16,8433,Or Yehuda,2400,43.1,11,0,465,332,0,332,6,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,213,0,0,0,7,0,34,0,0,0,0,0,0,61
16,8434,Or Yehuda,2400,43.2,11,0,465,336,3,333,12,4,1,0,0,0,6,0,0,0,0,0,0,0,0,5,190,0,1,0,2,0,44,0,0,0,0,0,0,68
16,8435,Or Yehuda,2400,43.3,11,0,465,341,1,340,10,1,0,0,0,0,14,0,0,0,0,0,0,0,0,1,217,0,0,0,5,0,52,0,0,0,0,0,0,40
16,8436,Or Yehuda,2400,45.0,1,0,541,415,3,412,22,1,0,0,0,0,14,0,0,0,0,0,0,0,0,20,184,0,0,0,1,0,161,0,1,0,0,0,0,8
16,8437,Or Yehuda,2400,101.0,53,0,416,323,1,322,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,173,1,0,0,0,0,43,0,0,0,0,0,1,82
9,3873,Or Akiva,1020,1.0,15,1,734,486,2,484,10,18,0,2,0,0,26,0,0,0,0,0,0,0,0,42,249,0,0,0,0,0,62,0,0,0,0,0,0,75
9,3874,Or Akiva,1020,2.0,1,0,723,471,1,470,7,13,0,0,0,0,12,0,0,0,0,0,1,0,1,15,282,0,0,0,3,0,32,0,0,0,0,0,0,104
9,3875,Or Akiva,1020,3.0,1,0,764,488,5,483,13,4,0,0,0,0,7,0,0,0,0,0,0,0,0,56,277,0,0,0,1,0,25,0,0,1,0,0,0,99
9,3876,Or Akiva,1020,4.0,5,0,776,542,3,539,15,19,0,0,0,0,30,0,0,0,0,0,0,0,0,14,294,0,0,1,4,0,34,0,0,0,0,0,0,128
9,3877,Or Akiva,1020,5.0,9,0,574,349,6,343,2,3,4,0,0,0,10,0,0,0,0,0,0,0,1,39,217,0,0,0,0,0,22,0,0,0,0,0,0,45
9,3878,Or Akiva,1020,6.0,7,0,557,376,0,376,4,9,0,0,0,0,15,0,0,0,0,0,0,0,0,4,220,0,0,0,1,0,14,0,0,0,0,0,0,109
9,3879,Or Akiva,1020,7.0,10,0,495,278,2,276,2,3,4,0,0,0,2,0,0,0,0,0,0,0,0,17,194,1,0,0,0,0,24,0,0,0,0,0,0,29
9,3880,Or Akiva,1020,8.0,16,0,643,322,3,319,5,1,0,2,0,0,4,0,0,0,0,0,0,0,0,18,225,0,0,0,5,0,16,0,0,0,0,0,0,43
9,3881,Or Akiva,1020,9.0,12,0,544,356,0,356,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,19,225,1,0,0,2,0,35,0,0,0,1,0,0,60
9,3882,Or Akiva,1020,10.0,12,0,670,396,3,393,6,2,0,0,1,0,5,0,0,0,0,0,0,0,0,38,265,0,0,0,1,0,24,0,0,0,0,0,0,51
9,3883,Or Akiva,1020,11.0,16,0,554,313,2,311,2,0,0,1,0,0,7,0,0,0,0,0,0,0,0,31,217,0,0,0,1,0,29,0,0,0,0,0,1,22
9,3884,Or Akiva,1020,12.0,17,0,541,312,2,310,7,7,0,0,0,0,11,0,0,0,0,0,0,1,0,50,163,0,0,0,0,0,45,0,0,0,0,1,2,23
9,3885,Or Akiva,1020,15.0,17,0,711,475,1,474,11,5,0,1,0,0,19,0,0,0,0,0,0,0,0,36,280,0,0,0,1,0,72,0,0,0,0,0,0,49
9,3886,Or Akiva,1020,16.0,13,0,555,352,4,348,6,1,0,0,0,0,9,0,0,0,0,0,0,0,0,57,200,0,0,0,2,0,42,0,0,0,0,0,0,31
9,3887,Or Akiva,1020,17.0,17,0,591,305,3,302,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,81,156,1,0,0,1,0,51,0,0,0,0,0,1,3
9,3888,Or Akiva,1020,18.0,17,0,652,392,4,388,3,4,1,0,0,0,7,0,0,0,0,0,0,0,0,86,222,2,0,0,3,0,38,0,0,0,0,0,0,22
9,3889,Or Akiva,1020,19.0,13,1,556,336,7,329,6,3,0,0,0,0,3,0,0,0,0,1,0,0,0,44,209,0,0,0,0,0,56,0,0,0,0,0,1,6
9,3890,Or Akiva,1020,20.0,6,0,706,427,4,423,9,2,1,0,0,0,6,0,0,0,0,0,0,0,0,148,171,0,0,0,4,0,66,0,0,0,0,0,0,16
9,3891,Or Akiva,1020,21.0,6,0,545,357,2,355,5,12,0,0,0,0,9,0,0,0,0,0,0,0,0,83,178,1,0,0,10,0,39,0,0,0,0,0,0,18
9,3892,Or Akiva,1020,22.0,17,0,684,488,0,488,16,5,1,1,0,0,26,1,0,0,0,0,0,0,0,74,191,1,0,0,1,0,154,0,0,0,0,0,0,17
9,3893,Or Akiva,1020,23.0,13,0,633,412,1,411,9,5,0,0,0,0,9,0,0,0,0,0,0,0,0,58,246,0,0,0,5,0,66,0,0,0,0,0,0,13
9,3894,Or Akiva,1020,24.0,14,0,746,570,4,566,19,5,0,0,0,0,29,0,0,0,0,0,1,0,1,32,304,0,0,0,4,0,133,0,0,0,0,0,0,38
9,3895,Or Akiva,1020,25.0,14,0,686,507,1,506,8,6,0,0,0,0,19,0,0,0,0,0,0,0,0,31,322,0,0,0,1,0,57,0,0,0,0,0,0,62
9,3896,Or Akiva,1020,26.0,14,0,560,411,2,409,11,4,0,0,0,0,17,0,0,0,0,0,0,0,0,30,215,0,0,0,0,0,111,0,0,1,0,0,0,20
9,3897,Or Akiva,1020,950.0,14,0,749,579,1,578,13,2,1,0,0,0,29,0,0,1,0,0,0,0,0,48,271,0,0,0,3,0,171,0,0,0,0,0,0,39
2,745,light,780,2.1,1,0,420,297,0,297,22,1,0,0,0,0,13,0,0,0,0,0,0,0,0,9,123,0,0,0,3,0,102,0,0,0,0,0,0,24
2,746,light,780,2.2,1,0,420,305,1,304,17,3,0,0,0,0,13,0,0,0,0,0,0,0,0,4,156,0,0,0,3,0,76,0,0,0,0,0,0,32
17,9117,lights,2012,1.0,1,0,437,319,2,317,44,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,43,0,0,0,0,0,212,0,0,0,0,0,0,4
3,1283,Ortel,4013,1.0,1,0,248,177,0,177,31,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,110,0,0,0,0,0,0,2
18,9744,Urim,403,1.0,1,0,448,238,1,237,67,1,5,0,0,0,1,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,142,1,0,0,0,0,0,0
19,10126,Ornit,3760,1.0,1,0,623,437,2,435,15,4,0,2,0,0,134,0,0,0,0,0,0,0,0,17,136,1,0,0,1,0,119,0,0,0,0,0,0,6
19,10127,Ornit,3760,2.0,2,0,690,516,0,516,11,2,0,0,0,0,45,0,0,0,0,0,0,0,0,31,190,0,0,0,0,0,234,0,0,0,0,0,0,3
19,10128,Ornit,3760,3.0,1,0,554,434,0,434,11,3,1,0,0,0,15,0,0,0,0,0,0,0,0,8,153,0,0,0,2,0,237,0,0,0,0,0,0,4
19,10129,Ornit,3760,4.0,1,0,639,488,2,486,20,3,0,0,0,0,51,0,0,0,0,0,0,0,0,15,176,0,0,0,1,0,214,1,0,0,0,0,0,5
19,10130,Ornit,3760,5.0,2,0,657,505,2,503,23,3,0,0,0,0,29,0,0,0,0,0,0,0,0,22,167,0,0,0,3,0,245,1,0,0,0,0,0,10
19,10131,Ornit,3760,6.0,1,0,631,458,1,457,32,7,0,0,0,0,54,0,0,0,0,0,1,0,0,25,175,0,0,0,0,0,154,0,0,0,0,0,0,9
19,10132,Ornit,3760,7.0,1,0,583,461,1,460,30,2,1,0,0,0,23,0,0,0,0,0,0,0,0,14,133,0,0,0,0,0,248,1,0,0,0,1,0,7
19,10133,Ornit,3760,8.0,1,0,652,504,0,504,28,8,0,0,0,0,33,0,0,0,0,0,0,0,0,15,154,0,0,0,1,0,252,0,0,0,1,0,0,12
19,10134,Ornit,3760,9.0,2,0,674,570,0,570,22,4,0,0,0,0,137,0,0,0,0,0,0,0,0,17,183,0,0,0,3,0,198,0,0,0,0,0,0,6
19,10135,Ornit,3760,10.0,1,0,718,564,2,562,24,0,0,0,0,0,55,0,0,0,0,0,0,0,0,31,174,0,0,0,1,0,268,0,0,0,0,0,0,9
8,3491,bruit,278,1.0,1,0,368,260,0,260,48,0,4,0,0,0,4,0,0,0,0,0,0,0,0,6,20,0,0,0,1,0,177,0,0,0,0,0,0,0
16,8438,Area,565,1.0,5,0,618,458,0,458,38,4,3,0,0,0,9,0,0,0,1,0,0,0,0,18,189,1,0,0,1,0,161,0,0,0,0,0,0,33
16,8439,Area,565,2.0,10,0,543,363,2,361,11,7,1,0,0,0,8,0,0,0,0,1,0,0,0,9,148,0,0,0,2,0,131,0,1,0,0,0,0,42
16,8440,Area,565,3.0,14,0,540,333,1,332,27,5,1,0,0,0,9,0,0,0,0,0,0,0,0,16,147,0,0,0,8,0,89,0,0,0,0,0,0,30
16,8441,Area,565,4.0,2,0,654,453,4,449,28,11,2,1,0,0,14,0,0,0,0,0,0,0,0,22,172,2,0,0,2,0,155,1,0,1,0,0,0,38
16,8442,Area,565,5.0,2,0,665,483,16,467,15,2,4,1,0,0,12,0,0,0,0,0,0,0,0,6,230,2,0,0,1,0,134,0,0,0,0,0,0,60
16,8443,Area,565,6.0,5,0,591,359,1,358,18,7,0,0,0,0,23,0,0,0,0,0,0,0,0,30,140,1,0,0,0,0,74,0,1,0,0,0,0,64
16,8444,Area,565,7.0,5,0,698,489,2,487,30,7,0,0,0,0,16,0,0,0,0,0,0,0,1,24,167,4,0,0,0,0,196,0,0,0,0,0,0,42
16,8445,Area,565,8.0,13,0,644,396,2,394,8,4,0,0,0,0,18,0,0,0,0,0,0,0,0,49,175,0,0,0,4,0,90,0,0,0,0,0,0,46
16,8446,Area,565,9.0,7,0,747,568,2,566,27,11,3,0,0,0,16,0,0,0,0,0,0,0,0,22,214,3,0,0,4,0,175,0,0,0,0,1,0,90
16,8447,Area,565,10.0,9,0,560,322,1,321,11,2,2,0,0,0,9,0,0,0,0,0,0,0,0,35,138,0,0,0,0,0,92,0,0,0,0,0,0,32
16,8448,Area,565,11.0,2,0,656,432,1,431,33,3,1,0,0,0,15,0,0,0,0,0,0,0,0,13,182,2,0,0,1,0,153,0,0,0,0,0,0,28
16,8449,Area,565,12.0,12,0,556,351,1,350,5,3,2,0,0,0,22,0,0,0,0,0,0,0,0,13,171,0,0,0,1,1,64,0,0,0,0,0,0,68
16,8450,Area,565,13.0,10,0,614,485,3,482,15,3,1,0,0,0,23,0,0,0,0,0,0,0,0,13,186,0,0,0,3,0,171,0,0,0,0,0,0,67
16,8451,Area,565,14.0,10,0,578,454,3,451,20,2,1,0,0,0,13,0,0,0,0,0,0,0,0,14,193,0,0,0,1,0,169,0,0,0,0,0,0,38
16,8452,Area,565,15.0,7,0,610,469,0,469,38,2,2,0,0,0,14,0,0,0,0,0,0,0,0,13,160,1,1,0,0,0,210,0,0,0,0,1,0,27
16,8453,Area,565,16.0,2,0,504,315,2,313,15,3,1,0,1,0,10,0,0,0,0,0,0,0,0,20,138,0,0,0,5,0,84,0,0,2,0,0,0,34
17,9118,brotherhood,1157,1.0,1,0,185,143,0,143,13,0,0,0,0,0,3,0,0,0,1,0,0,0,0,7,28,0,1,0,0,0,88,0,0,0,0,0,0,2
17,9119,their percentage,821,1.0,1,0,396,277,0,277,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,190,0,0,0,2,0,11,0,0,0,0,0,0,63
5,1486,Barak estate,1330,1.0,1,0,499,370,0,370,25,0,0,1,0,0,11,0,0,0,0,0,0,0,1,27,155,0,0,0,1,0,145,0,0,0,0,0,0,4
5,1487,Barak estate,1330,2.0,2,0,703,550,1,549,26,2,0,0,0,0,18,0,0,0,0,0,0,0,0,33,240,0,0,0,2,0,216,0,0,0,0,0,0,12
5,1488,Barak estate,1330,3.0,2,0,511,384,1,383,36,0,0,2,0,0,17,0,0,0,0,0,0,0,0,23,140,0,0,0,0,0,155,0,0,0,0,0,0,10
6,2347,Ahihud,785,1.0,1,0,659,512,6,506,4,8,0,0,0,0,45,0,0,0,0,0,0,0,1,3,340,0,0,0,5,0,29,0,0,0,0,0,0,71
10,4504,Ahitov,850,1.0,2,0,399,311,1,310,16,1,1,0,0,0,12,0,0,0,0,0,0,0,0,8,102,1,0,0,0,0,142,0,0,0,0,0,0,27
10,4505,Ahitov,850,2.0,2,0,315,235,3,232,12,1,2,0,0,0,2,0,0,0,0,0,0,0,0,6,99,0,0,0,0,0,88,0,0,0,0,0,0,22
12,5643,I will call you,804,1.0,1,0,506,414,0,414,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,1,281,0,0,0,5,0,17,0,0,0,0,0,0,96
12,5644,I will call you,804,2.0,1,0,372,330,2,328,4,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2,231,0,0,0,2,0,9,0,0,0,0,0,0,73
